Latitude,Longitude,Detail,DCA License Number,License Type,License Expiration Date,License Category,Business Name,Business Name 2,Address Building,Address Street Name,Secondary Address Street Name,Address City,Address State,Address ZIP,Contact Phone Number,Address Borough
40.8625639,-73.9293731,"Vehicle Spaces: 400, Bicycle Spaces: 22",1419090-DCA,Business,03/31/2019,Garage and Parking Lot,"PILOT PARKING, LLC",,2,SHERMAN AVE,,NEW YORK,NY,10040,2129299404,Manhattan
40.7602501,-73.9865907,"Vehicle Spaces: 120, Bicycle Spaces: 12",1416499-DCA,Business,03/31/2019,Garage,ALVA 47 PARKING LLC,,257,W 47TH ST,,NEW YORK,NY,10036,2126869800,Manhattan
40.7804659,-73.9547174,"Vehicle Spaces: 36, Bicycle Spaces:",1416368-DCA,Business,03/31/2019,Garage,QUIK PARK EAST 88TH STREET LLC,,160,E 88TH ST,,NEW YORK,NY,10128,2128323022,Manhattan
40.69155,-73.9905448,"Vehicle Spaces: 160, Bicycle Spaces: 16",1416193-DCA,Business,03/31/2019,Garage and Parking Lot,SUPREME 85 PARKING LLC,,85,LIVINGSTON ST,,BROOKLYN,NY,11201,718-694-2060,Brooklyn
40.7780898,-73.951131,"Vehicle Spaces: 168, Bicycle Spaces: 16",1415834-DCA,Business,03/31/2019,Garage,QUIK PARK COOPER LLC,,301,E 86TH ST,,NEW YORK,NY,10028,2128322066,Manhattan
40.7521195,-73.9701798,"Vehicle Spaces: 36, Bicycle Spaces:",1415772-DCA,Business,03/31/2019,Garage,QUIK PARK EAST 46TH STREET LLC,,300,E 46TH ST,,NEW YORK,NY,10017,2128322066,Manhattan
40.7514739,-73.9729396,"Vehicle Spaces: 84, Bicycle Spaces: 8",1415618-DCA,Business,03/31/2019,Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,13235,SANFORD AVE,,FLUSHING,NY,11355,9175456763,Queens
40.7368714,-74.1691905,"Vehicle Spaces: 230, Bicycle Spaces: 20",1415219-DCA,Business,03/31/2019,Garage,WELCOME PARKING LIMITED LIABILITY COMPANY,,511,W 18TH ST,,NEW YORK,NY,10011,2016807129,Manhattan
40.7553429,-73.9627752,"Vehicle Spaces: 213, Bicycle Spaces: 20",1413293-DCA,Business,03/31/2019,Garage,"60 SUTTON PLACE PARKING ASSOCIATES, LLC",,60,SUTTON PL S,,NEW YORK,NY,10022,2125352890,Manhattan
40.754045,-73.965128,"Vehicle Spaces: 105, Bicycle Spaces: 11",1413026-DCA,Business,03/31/2019,Garage,420 EAST 51ST PARKING PARTNERS LLC,,420,E 51ST ST,,NEW YORK,NY,10022,2128387565,Manhattan
40.688742,-73.9849631,"Vehicle Spaces: 109, Bicycle Spaces: 10",1412999-DCA,Business,03/31/2019,Garage,QUIK PARK SCH GARAGE LLC,,236,LIVINGSTON ST,,BROOKLYN,NY,11201,212-832-2066,Brooklyn
40.708756,-74.0162326,"Vehicle Spaces: 134, Bicycle Spaces: 13",1412773-DCA,Business,03/31/2019,Garage,RECTOR WEST PARKING LLC,,200,RECTOR PL,,NEW YORK,NY,10280,2127864796,Manhattan
40.704046,-74.0096618,"Vehicle Spaces: 67, Bicycle Spaces: 6",1412772-DCA,Business,03/31/2019,Garage and Parking Lot,HANOVER PARKING LLC,,7,HANOVER SQ,,NEW YORK,NY,10004,2126869800,Manhattan
40.7294816,-73.9884098,"Vehicle Spaces: 174, Bicycle Spaces: 17",1409708-DCA,Business,03/31/2019,Garage and Parking Lot,"LASALLE PARKING, LLC","HOWARD, LANCE",220,E 9TH ST,,NEW YORK,NY,10003,2127143571,Manhattan
40.7649526,-73.9633824,"Vehicle Spaces: 153, Bicycle Spaces: 15",1406780-DCA,Business,03/31/2019,Garage,BRISTOL 65 PARKING LLC,,200,E 65TH ST,,NEW YORK,NY,10065,2126869800,Manhattan
40.716757,-74.0142512,"Vehicle Spaces: 62, Bicycle Spaces: 6",1406771-DCA,Business,03/31/2019,Garage and Parking Lot,GREENLUX PARKING LLC,,200,N END AVE,,NEW YORK,NY,10282,2126869800,Manhattan
40.84713,-73.912369,"Vehicle Spaces: 33, Bicycle Spaces:",1403604-DCA,Business,07/06/2018,Garage and Parking Lot,1740 PETROLEUM LLC,,1730,JEROME AVE,,BRONX,NY,10453,718-581-7841,Bronx
40.7246413,-73.9912467,"Vehicle Spaces: 62, Bicycle Spaces: 6",1402813-DCA,Business,03/31/2019,Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,385,S END AVE,,NEW YORK,NY,10280,9175456763,Manhattan
40.7400166,-73.982678,"Vehicle Spaces: 42, Bicycle Spaces:",1402662-DCA,Business,03/31/2019,Garage,330 THIRD PARKING CORP.,,330,3RD AVE,,NEW YORK,NY,10010,2127367171,Manhattan
40.7246413,-73.9912467,"Vehicle Spaces: 41, Bicycle Spaces:",1400324-DCA,Business,03/31/2019,Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,226,BATTERY PARK CITY,,NEW YORK,NY,10280,9175456763,
40.739254,-73.9957175,"Vehicle Spaces: 42, Bicycle Spaces:",1400316-DCA,Business,03/31/2019,Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,365,S END AVE,,NEW YORK,NY,10280,9175456763,Manhattan
40.7570848,-73.9663765,"Vehicle Spaces: 73, Bicycle Spaces: 7",1400292-DCA,Business,03/31/2019,Garage,"CONNAUGHT CAR PARK, LLC",,300,E 54TH ST,,NEW YORK,NY,10022,2129966363,Manhattan
40.8249069,-73.9140063,"Vehicle Spaces: 50, Bicycle Spaces: 0",1400052-DCA,Business,03/31/2019,Garage,SHERMAN PARKING SYSTEMS INC.,,361,E 161ST ST,,BRONX,NY,10451,9149601795,Bronx
40.7246413,-73.9912467,"Vehicle Spaces: 415, Bicycle Spaces: 22",1399983-DCA,Business,03/31/2019,Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,345,S END AVE,,NEW YORK,NY,10280,9175456763,Manhattan
40.716757,-74.0142512,"Vehicle Spaces: 32, Bicycle Spaces:",1397700-DCA,Business,03/31/2019,Garage,GREENLUX PARKING LLC,,300,N END AVE,,NEW YORK,NY,10282,2126869800,Manhattan
40.852032,-73.863816,"Vehicle Spaces: 100, Bicycle Spaces: 10",1397433-DCA,Business,07/06/2018,Garage,"800 BRADY PARKING, INC.",,800,BRADY AVE,,BRONX,NY,10462,3478435023,Bronx
40.7624893,-73.9625229,"Vehicle Spaces: 40, Bicycle Spaces:",1396795-DCA,Business,03/31/2019,Garage,ENTERPRISE 62ND PARKING LLC,,301,E 62ND ST,,NEW YORK,NY,10065,212-564-3199,Manhattan
40.7349362,-73.9863403,"Vehicle Spaces: 47, Bicycle Spaces:",1393976-DCA,Business,03/31/2019,Garage,ENTERPRISE PARKING SYSTEMS 11 LLC,,145,E 16TH ST,,NEW YORK,NY,10003,2125643199,Manhattan
40.7696658,-73.955739,"Vehicle Spaces: 57, Bicycle Spaces: 5",1392707-DCA,Business,03/31/2019,Garage,"V.J. MEGA PARKING SYSTEMS, INC.",MEGA PARKING SYSTEMS,343,E 74TH ST,,NEW YORK,NY,10021,2126501339,Manhattan
40.7017357,-73.9883058,"Vehicle Spaces: 173, Bicycle Spaces: 17",1390617-DCA,Business,03/13/2018,Garage,PARK KWIK LLC,,770,11TH AVE,,NEW YORK,NY,10019,2129745840,Manhattan
40.7246413,-73.9912467,"Vehicle Spaces: 150, Bicycle Spaces: 15",1389855-DCA,Business,03/22/2018,Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,9777,QUEENS BLVD,,REGO PARK,NY,11374,2125025490,Queens
40.6963151,-73.9532739,"Vehicle Spaces: 32, Bicycle Spaces:",1389587-DCA,Business,03/31/2019,Garage,GM&M PARK INC.,,110,BROADWAY,,BROOKLYN,NY,11211,6466100315,Brooklyn
40.654625,-74.007685,"Vehicle Spaces: 125, Bicycle Spaces:",1387896-DCA,Business,03/31/2019,Garage,3480 THIRD AVENUE PARKING INC.,,3480,3RD AVE,,BRONX,NY,10456,3472844141,Bronx
40.6971466,-73.9828293,"Vehicle Spaces: 150, Bicycle Spaces: 15",1386026-DCA,Business,03/31/2019,Garage and Parking Lot,PARK RIGHT CORPORATION,,235,GOLD ST,,BROOKLYN,NY,11201,2122624771,Brooklyn
40.6971466,-73.9828293,"Vehicle Spaces: 28, Bicycle Spaces:",1386019-DCA,Business,03/31/2019,Garage,PARK RIGHT CORPORATION,,277,GOLD ST,,BROOKLYN,NY,11201,2122262798,Brooklyn
40.7562411,-73.9209142,"Vehicle Spaces: 85, Bicycle Spaces: 8",1385887-DCA,Business,03/31/2019,Garage and Parking Lot,PV PARKING CORP,,3411,STEINWAY ST,,LONG IS CITY,NY,11101,6463024330,Queens
40.8575662,-73.8950306,"Vehicle Spaces: 147, Bicycle Spaces: 14",1385662-DCA,Business,03/31/2019,Parking Lot,J & A PARKING INC,,376,E 184TH ST,,BRONX,NY,10458,7186180992,Bronx
40.6964632,-73.9681119,"Vehicle Spaces: 96, Bicycle Spaces: 9",1385583-DCA,Business,03/31/2019,Garage,VS PARKING GARAGE CORP.,,275,PARK AVE,,BROOKLYN,NY,11205,7189094449,Brooklyn
40.825588,-73.929556,"Vehicle Spaces: 42, Bicycle Spaces:",1384440-DCA,Business,03/31/2019,Garage,REX PARKING CORP.,,10,E 153RD ST,,BRONX,NY,10451,5166984240,Bronx
40.825588,-73.929556,"Vehicle Spaces: 225, Bicycle Spaces: 20",1384437-DCA,Business,03/31/2019,Garage and Parking Lot,REX PARKING CORP.,,10,E 153RD ST,,BRONX,NY,10451,5166984240,Bronx
40.7246413,-73.9912467,"Vehicle Spaces: 149, Bicycle Spaces: 14",1383249-DCA,Business,03/31/2019,Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,1360,FULTON ST,,BROOKLYN,NY,11216,9175456763,Brooklyn
40.7598121,-73.9593106,"Vehicle Spaces: 2055, Bicycle Spaces: 39",1382731-DCA,Business,03/31/2019,Garage and Parking Lot,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",,56-80,GREENWICH ST,,NEW YORK,NY,10006,212-265-2239,Manhattan
40.8468335,-73.9023605,"Vehicle Spaces: 14, Bicycle Spaces: 4",1381712-DCA,Business,03/31/2019,Garage,CARTER AVE PARKING CORP.,,1841,CARTER AVE,,BRONX,NY,10457,3475979366,Bronx
40.7757052,-73.9478259,"Vehicle Spaces: 126, Bicycle Spaces: 12",1381538-DCA,Business,03/31/2019,Garage,QUIK PARK 86TH ST. LLC,,444,E 86TH ST,,NEW YORK,NY,10028,2126509677,Manhattan
40.7361441,-73.9931636,"Vehicle Spaces: 32, Bicycle Spaces:",1381171-DCA,Business,03/31/2019,Garage,METROPOLITAN PARKING GROUP LLC,,69,5TH AVE,,NEW YORK,NY,10003,2126275805,Manhattan
40.8409606,-73.9192321,"Vehicle Spaces: 99, Bicycle Spaces: 9",1381089-DCA,Business,03/31/2019,Garage,BK PARKING GROUP INC,,27,W 170TH ST,,BRONX,NY,10452,3479615934,Bronx
40.7794211,-73.9529844,"Vehicle Spaces: 218, Bicycle Spaces: 20",1380047-DCA,Business,03/31/2019,Garage,CLARIDGE 87 PARKING LLC,,201,E 87TH ST,,NEW YORK,NY,10128,2126869800,Manhattan
40.7104317,-74.0063912,"Vehicle Spaces: 276, Bicycle Spaces: 20",1379517-DCA,Business,03/31/2019,Garage,ENTERPRISE ANN PARKING LLC,,57,ANN ST,,NEW YORK,NY,10038,2127143571,Manhattan
40.7586488,-73.8286681,"Vehicle Spaces: 197, Bicycle Spaces: 19",1379117-DCA,Business,03/31/2019,Garage and Parking Lot,365 MANAGEMENT CORP.,,4125,KISSENA BLVD,,FLUSHING,NY,11355,7188882367,Queens
40.797592,-73.948037,"Vehicle Spaces: 58, Bicycle Spaces: 5",1377213-DCA,Business,03/31/2019,Garage,5TH AVENUE PROPERTY & PARKING LLC,,1325,5TH AVE,,NEW YORK,NY,10026,2124211117,Manhattan
40.7667243,-73.9519285,"Vehicle Spaces: 320, Bicycle Spaces: 21",1376342-DCA,Business,03/31/2019,Garage and Parking Lot,QUIK PARK EAST 73RD ST LLC,,524,E 73RD ST,,NEW YORK,NY,10021,212-832-2066,Manhattan
40.74556,-73.888078,"Vehicle Spaces: 576, Bicycle Spaces: 24",1371568-DCA,Business,03/31/2019,Garage,"PARKING SERVICES PLUS, INC.",,7710,41ST AVE,,ELMHURST,NY,11373,5168254661,Queens
40.696168,-73.953031,"Vehicle Spaces: 42, Bicycle Spaces: 0",1371377-DCA,Business,03/31/2019,Garage,GM&M PARK INC.,,116,NOSTRAND AVE,,BROOKLYN,NY,11205,6466100315,Brooklyn
40.7658063,-73.9520071,"Vehicle Spaces: 44, Bicycle Spaces:",1370726-DCA,Business,03/31/2019,Garage,"BAS PARKING, INC.",,530,E 72ND ST,,NEW YORK,NY,10021,2126289447,Manhattan
40.8575662,-73.8950306,"Vehicle Spaces: 65, Bicycle Spaces: 6",1368921-DCA,Business,03/31/2019,Garage,Z AND G PARKING LLC,,2355,WEBSTER AVE,,BRONX,NY,10458,2129799815,Bronx
40.7185291,-73.9644897,"Vehicle Spaces: 200, Bicycle Spaces: 20",1368505-DCA,Business,03/31/2019,Garage,QUIK PARK 184 MANAGEMENT LLC,,184,KENT AVE,,BROOKLYN,NY,11211,212-686-9800,Brooklyn
40.7360524,-73.9800987,"Vehicle Spaces: 180, Bicycle Spaces: 18",1367334-DCA,Business,03/31/2019,Garage,BENEFICIAL 21 PARKING LLC,,329,E 21ST ST,,NEW YORK,NY,10010,2126869800,Manhattan
40.7727371,-73.9500574,"Vehicle Spaces: 72, Bicycle Spaces: 7",1364545-DCA,Business,03/31/2019,Garage,CHAMPION PARKING 80 LLC,,445,E 80TH ST,,NEW YORK,NY,10075,2123085959,Manhattan
40.7727371,-73.9500574,"Vehicle Spaces: 114, Bicycle Spaces: 11",1364538-DCA,Business,03/31/2019,Garage,CHAMPION PARKING 81 LLC,,1533,YORK AVE,,NEW YORK,NY,10028,2125358005,Manhattan
40.7561888,-73.9839605,"Vehicle Spaces: 124, Bicycle Spaces: 12",1364519-DCA,Business,03/31/2019,Garage,QUIK PARK 1133 GARAGE LLC,,1133,AVENUE OF THE AMERICAS,,NEW YORK,NY,10036,2128322066,Manhattan
40.666221,-73.810174,"Vehicle Spaces: 225, Bicycle Spaces: 20",1362221-DCA,Business,03/31/2019,Garage,CFS 2907 JFK LLC,AVISTAR AIRPORT PARKING,13024,S CONDUIT AVE,,JAMAICA,NY,11430,7183222221,Queens
40.671541,-73.800387,"Vehicle Spaces: 225, Bicycle Spaces: 20",1362177-DCA,Business,03/31/2019,Garage and Parking Lot,CFS 2907 JFK LLC,AVISTAR AIRPORT PARKING,14921,130TH AVE,,JAMAICA,NY,11436,7183222221,Queens
40.665975,-73.808718,"Vehicle Spaces: 225, Bicycle Spaces: 20",1361843-DCA,Business,03/31/2019,Garage and Parking Lot,CFS 2907 JFK LLC,AVISTAR AIRPORT PARKING,14916,131ST ST,,JAMAICA,NY,11430,7183222221,Queens
40.7631307,-73.9669323,"Vehicle Spaces: 69, Bicycle Spaces: 6",1361354-DCA,Business,03/31/2019,Garage,EAST 61ST STREET PARKING GARAGE CORP.,,150,E 61ST ST,,NEW YORK,NY,10065,212-736-7171,Manhattan
40.8039693,-73.9561309,"Vehicle Spaces: 47, Bicycle Spaces:",1360570-DCA,Business,02/11/2018,Garage,PARK 115TH LLC,,2131,FREDERICK DOUGLASS BLVD,,NEW YORK,NY,10026,2129799815,Manhattan
40.7487416,-73.9916574,"Vehicle Spaces: 56, Bicycle Spaces: 5",1357464-DCA,Business,03/31/2019,Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,910,5TH AVE,,NEW YORK,NY,10021,9175456763,Manhattan
40.6779159,-73.9466822,"Vehicle Spaces: 90, Bicycle Spaces: 9",1356319-DCA,Business,07/06/2018,Garage and Parking Lot,F & R PARKING LOT CORP.,,65,NEW YORK AVE,,BROOKLYN,NY,11216,7183295670,Brooklyn
40.815381,-73.936567,"Vehicle Spaces: 72, Bicycle Spaces: 7",1354465-DCA,Business,03/31/2019,Garage,"PARK 139TH, LLC",,29,W 138TH ST,,NEW YORK,NY,10037,2122340855,Manhattan
40.732266,-73.855881,"Vehicle Spaces: 297, Bicycle Spaces: 20",1352539-DCA,Business,03/31/2019,Garage,ANITA HOLDING LLC,,9905,63RD DR,,REGO PARK,NY,11374,2125642111,Queens
40.7816452,-73.9803477,"Vehicle Spaces: 58, Bicycle Spaces: 6",1351985-DCA,Business,04/18/2018,Garage,CHAMPION PARKING 76 ST LLC.,,205,W 76TH ST,,NEW YORK,NY,10023,2123085959,Manhattan
40.676474,-73.871959,"Vehicle Spaces: 60, Bicycle Spaces:",1347707-DCA,Business,03/31/2019,Garage,"FORBES, DUDLEY",GOOD LUCK PARKING,447,EUCLID AVE,,BROOKLYN,NY,11208,8458254858,Brooklyn
40.7457283,-73.9902517,"Vehicle Spaces: 94, Bicycle Spaces: 9",1346726-DCA,Business,03/31/2019,Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,12610,QUEENS BLVD,,KEW GARDENS,NY,11415,9175456763,Queens
40.7166235,-73.9949049,"Vehicle Spaces: 54, Bicycle Spaces: 2",1344945-DCA,Business,03/31/2019,Garage,T & K PARKING INC.,,61,CHRYSTIE ST,,NEW YORK,NY,10002,9176569896,Manhattan
40.7098562,-74.0042336,"Vehicle Spaces: 661, Bicycle Spaces: 24",1343881-DCA,Business,03/31/2019,Home Improvement Contractor,SEAPORT PARKING LLC,,80,BEEKMAN ST,,NEW YORK,NY,10038,2122272215,Manhattan
40.7157928,-74.005871,"Vehicle Spaces: 72, Bicycle Spaces: 7",1342832-DCA,Business,03/31/2019,Garage,KIDS PARKING CORP.,,105,DUANE ST,,NEW YORK,NY,10007,2129644968,Manhattan
40.7721645,-73.9885156,"Vehicle Spaces: 170, Bicycle Spaces: 17",1342356-DCA,Business,03/31/2019,Garage,"SESSANTA PARKING CO., LLC",,229,W 60TH ST,,NEW YORK,NY,10023,2122139600,Manhattan
40.7246413,-73.9912467,"Vehicle Spaces: 3500, Bicycle Spaces: 53",1341459-DCA,Business,03/31/2019,Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,353,WEST ST,,NEW YORK,NY,10014,9175456763,Manhattan
40.8333427,-73.8570041,"Vehicle Spaces: 145, Bicycle Spaces: 14",1341282-DCA,Business,07/06/2018,Garage,2010 PARKING INC.,,2010,WESTCHESTER AVE,,BRONX,NY,10462,7188929379,Bronx
40.766324,-73.9668179,"Vehicle Spaces: 50, Bicycle Spaces:",1341242-DCA,Business,03/31/2019,Garage,605 PARKING CORP.,,605,PARK AVE,,NEW YORK,NY,10065,2127367171,Manhattan
40.7468168,-73.9721855,"Vehicle Spaces: 146, Bicycle Spaces: 14",1340052-DCA,Business,03/31/2019,Garage and Parking Lot,NYULMC E GARAGE CORP.,,333,E 38TH ST,,NEW YORK,NY,10016,2127367171,Manhattan
40.7570353,-73.9838753,"Vehicle Spaces: 45, Bicycle Spaces:",1339252-DCA,Business,03/31/2019,Garage,MANHATTAN PARKING WEST 45 STREET CORP,,120,W 45TH ST,,NEW YORK,NY,10036,212-490-3460,Manhattan
40.743825,-73.9719402,"Vehicle Spaces: 25, Bicycle Spaces:",1339065-DCA,Business,03/31/2019,Garage,MANHATTAN PARKING E 35 ST CORP,,246,E 35TH ST,,NEW YORK,NY,10016,2124903460,Manhattan
40.7678724,-73.9586373,"Vehicle Spaces: 18, Bicycle Spaces:",1338987-DCA,Business,03/31/2019,Garage,MANHATTAN PARKING E 71 ST  CORP,,311,E 71ST ST,,NEW YORK,NY,10021,2124903460,Manhattan
40.75776,-73.968165,"Vehicle Spaces: 30, Bicycle Spaces:",1338875-DCA,Business,03/31/2019,Garage,MANHATTAN PARKING - GOLD CORP.,,220,E 54TH ST,,NEW YORK,NY,10022,2124903460,Manhattan
40.8027563,-73.9443581,"Vehicle Spaces: 152, Bicycle Spaces: 15",1338636-DCA,Business,04/27/2018,Garage,HARL PARKING CORP.,,1481,5TH AVE,,NEW YORK,NY,10035,2129299404,Manhattan
40.7246413,-73.9912467,"Vehicle Spaces: 42, Bicycle Spaces:",1338540-DCA,Business,07/06/2018,Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,587,AVENUE OF THE AMERICAS,,NEW YORK,NY,10011,9175456763,Manhattan
40.7514739,-73.9729396,"Vehicle Spaces: 1186, Bicycle Spaces: 30",1338536-DCA,Business,03/15/2018,Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,545,E 116TH ST,,NEW YORK,NY,10029,2125025490,Manhattan
40.7611408,-73.827702,"Vehicle Spaces: 870, Bicycle Spaces: 26",1333376-DCA,Business,07/06/2018,Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,5817,JUNCTION BLVD,,ELMHURST,NY,11373,9175456763,Queens
40.866552,-73.861892,"Vehicle Spaces: 75, Bicycle Spaces:",1333128-DCA,Business,03/31/2019,Garage,2721 NEIGHBORHOOD PARKING LOT CORP.,,2721,BRONXWOOD AVE,,BRONX,NY,10469,347-427-7606,Bronx
40.7385915,-73.9800389,"Vehicle Spaces: 146, Bicycle Spaces: 14",1331651-DCA,Business,03/31/2019,Garage,TOWER 25 PARKING LLC,,305,E 24TH ST,,NEW YORK,NY,10010,2126869800,Manhattan
40.764312,-73.9580934,"Vehicle Spaces: 142, Bicycle Spaces: 14",1329614-DCA,Business,03/31/2019,Garage,"QUIK PARK EAST 67TH STREET, LLC",,400,E 67TH ST,,NEW YORK,NY,10065,2128322066,Manhattan
40.7753173,-73.9510982,"Vehicle Spaces: 138, Bicycle Spaces: 13",1328283-DCA,Business,03/31/2019,Garage,RAPID 83 STREET PARKING CORP.,,351,E 83RD ST,,NEW YORK,NY,10028,2127443591,Manhattan
40.7324894,-73.9837283,"Vehicle Spaces: 30, Bicycle Spaces:",1328217-DCA,Business,03/31/2019,Garage and Parking Lot,WILLBE PARKING LLC,,318,E 15TH ST,,NEW YORK,NY,10003,2122604305,Manhattan
40.865519,-73.898878,"Vehicle Spaces: 120, Bicycle Spaces: 12",1328126-DCA,Business,07/06/2018,Garage,M&N GROUP PARKING INC,,3158-60,JEROME AVE,,BRONX,NY,10468,917-470-5093,
40.8248361,-73.9229592,"Vehicle Spaces: 100, Bicycle Spaces: 10",1327024-DCA,Business,03/31/2019,Garage,CONCOURSE PARKING CORP.,,800,GRAND CONCOURSE,,BRONX,NY,10451,2127367171,Bronx
40.662195,-73.9828065,"Vehicle Spaces: 140, Bicycle Spaces: 14",1323991-DCA,Business,03/31/2019,Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,40,W 57TH ST,,NEW YORK,NY,10019,9175456763,Manhattan
40.7701057,-73.9598351,"Vehicle Spaces: 65, Bicycle Spaces: 6",1323180-DCA,Business,03/31/2019,Garage,73RD STREET PARKING CORP.,,1257,3RD AVE,,NEW YORK,NY,10021,2127367171,Manhattan
40.7070311,-74.0065873,"Vehicle Spaces: 44, Bicycle Spaces:",1320741-DCA,Business,03/31/2019,Garage,201 PEARL PARKING CORP.,,201,PEARL ST,,NEW YORK,NY,10038,2127367171,Manhattan
40.7708422,-73.960556,"Vehicle Spaces: 115, Bicycle Spaces: 11",1319920-DCA,Business,07/06/2018,Garage,TOWNHOUSE PARKING LLC,,177,E 73RD ST,,NEW YORK,NY,10021,2122881798,Manhattan
40.7740392,-73.9518392,"Vehicle Spaces: 129, Bicycle Spaces: 12",1317191-DCA,Business,03/31/2019,Garage,QUIK PARK CHESAPEAKE LLC,,400,E 81ST ST,,NEW YORK,NY,10028,2128322066,Manhattan
40.814203,-73.917751,"Vehicle Spaces: 31, Bicycle Spaces:",1313881-DCA,Business,07/06/2018,Garage,DANAE MARRERO,SAFE PARKING II,424,E 147TH ST,,BRONX,NY,10455,9175674884,Bronx
40.691005,-73.9901639,"Vehicle Spaces: 20, Bicycle Spaces:",1313397-DCA,Business,03/31/2019,Garage,PARK KWIK LLC,,20,JAY ST,,BROOKLYN,NY,11201,718-855-1730,Brooklyn
40.7585256,-73.9717856,"Vehicle Spaces: 108, Bicycle Spaces: 10",1313371-DCA,Business,03/31/2019,Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,406,15TH ST,,BROOKLYN,NY,11215,9175456763,Brooklyn
40.7599611,-73.9583635,"Vehicle Spaces: 120, Bicycle Spaces: 12",1313248-DCA,Business,03/31/2019,Garage,QUIK PARK FG LLC,,500,E 62ND ST,,NEW YORK,NY,10065,212-686-9800,Manhattan
40.7743963,-73.9520408,"Vehicle Spaces: 53, Bicycle Spaces: 5",1312936-DCA,Business,03/31/2019,Garage,"QUIK PARK 82ND STREET, LLC",,350,E 82ND ST,,NEW YORK,NY,10028,2129889099,Manhattan
40.7551256,-73.9638742,"Vehicle Spaces: 270, Bicycle Spaces: 20",1312853-DCA,Business,03/31/2019,Garage,420 EAST 53RD PARKING LLC,,420,E 53RD ST,,NEW YORK,NY,10022,2127595290,Manhattan
40.8157717,-73.9368184,"Vehicle Spaces: 72, Bicycle Spaces: 7",1312579-DCA,Business,03/31/2019,Garage,"PARK 139TH, LLC",,34,W 139TH ST,,NEW YORK,NY,10037,2122340855,Manhattan
40.8050888,-73.9543009,"Vehicle Spaces: 71, Bicycle Spaces: 7",1312575-DCA,Business,03/31/2019,Garage,"PARK 117TH, LLC",,279,W 117TH ST,,NEW YORK,NY,10026,2122220242,Manhattan
40.766994,-73.968438,"Vehicle Spaces: 31, Bicycle Spaces:",1312449-DCA,Business,03/31/2019,Garage,STELLMAR PARKING LLC,,30,E 65TH ST,,NEW YORK,NY,10065,212-879-8798,Manhattan
40.7669885,-73.9684409,"Vehicle Spaces: 31, Bicycle Spaces:",1312446-DCA,Business,03/31/2019,Garage,STELLMAR PARKING LLC,,27,E 65TH ST,,NEW YORK,NY,10065,212-879-8798,Manhattan
40.7482441,-73.9719713,"Vehicle Spaces: 334, Bicycle Spaces: 21",1312149-DCA,Business,03/31/2019,Garage,ENTERPRISE 40TH PARKING CORP.,,315,E 40TH ST,,NEW YORK,NY,10016,2127367171,Manhattan
40.7822443,-73.9569178,"Vehicle Spaces: 153, Bicycle Spaces: 15",1310681-DCA,Business,03/31/2019,Garage and Parking Lot,SBC PARKING LLC,,50,E 89TH ST,,NEW YORK,NY,10128,2128318816,Manhattan
40.773874,-73.9539698,"Vehicle Spaces: 233, Bicycle Spaces: 20",1308680-DCA,Business,07/06/2018,Garage,305 EAST 80TH PARKING LLC,,305,E 80TH ST,,NEW YORK,NY,10075,2126283121,Manhattan
40.8676425,-73.9007283,"Vehicle Spaces: 100, Bicycle Spaces: 10",1308597-DCA,Business,07/06/2018,Garage,"HOME HOSPITAL PARKING, LLC",,2621,AQUEDUCT AVE,,BRONX,NY,10468,2126279822,Bronx
40.7674594,-73.9606878,"Vehicle Spaces: 52, Bicycle Spaces: 5",1306493-DCA,Business,03/31/2019,Garage,69 ENTERPRISE PARKING LLC,,219,E 69TH ST,,NEW YORK,NY,10021,2126270012,Manhattan
40.764334,-73.9841493,"Vehicle Spaces: 355, Bicycle Spaces: 21",1306466-DCA,Business,03/31/2019,Garage,REALITY PARKING LLC,,900,8TH AVE,,NEW YORK,NY,10019,2126869800,Manhattan
40.7626808,-73.9682907,"Vehicle Spaces: 72, Bicycle Spaces: 7",1306361-DCA,Business,03/31/2019,Garage,AMPCO SYSTEM PARKING,,750,LEXINGTON AVE,,NEW YORK,NY,10022,2127542678,Manhattan
40.7626779,-73.9865194,"Vehicle Spaces: 63, Bicycle Spaces: 6",1305460-DCA,Business,03/31/2019,Garage,THEATER 50 PARKING LLC,,305,W 50TH ST,,NEW YORK,NY,10019,2126869800,Manhattan
